created_at,num_open_ai_tokens
2025-02-10 22:23:03.125895+00:00,341
2025-02-10 22:21:39.394731+00:00,195
2025-02-10 22:21:25.226997+00:00,193
2025-02-10 22:20:52.404078+00:00,253
2025-02-10 22:20:34.954432+00:00,191
2025-02-10 22:20:23.106568+00:00,346
2025-02-10 22:20:09.893576+00:00,258
2025-02-10 22:19:29.495825+00:00,1765
2025-02-10 16:57:23.080398+00:00,205
2025-02-10 15:49:32.660871+00:00,155
2025-02-10 15:41:55.783757+00:00,646
2025-02-10 15:40:17.472840+00:00,890
2025-02-10 15:38:33.507042+00:00,195
2025-02-10 15:33:14.871462+00:00,195
2025-02-10 15:32:57.314924+00:00,326
2025-02-10 15:28:20.428941+00:00,338
2025-02-10 15:28:06.809842+00:00,192
2025-02-10 15:24:32.070098+00:00,297
2025-02-10 15:22:58.744843+00:00,431
2025-02-10 15:21:31.306812+00:00,731
2025-02-10 15:09:49.526358+00:00,154
2025-02-10 15:07:44.381278+00:00,149
2025-02-10 15:07:15.043627+00:00,194
2025-02-07 22:07:36.967754+00:00,305
2025-02-07 22:07:09.520158+00:00,714
2025-02-07 22:06:30.060203+00:00,1206
2025-02-07 16:41:03.684639+00:00,233
2025-02-07 16:23:01.390136+00:00,340
2025-02-07 16:11:12.435828+00:00,150
2025-02-07 16:10:59.877897+00:00,152
2025-02-07 16:10:50.758298+00:00,960
2025-02-07 15:13:27.475851+00:00,435
2025-02-07 14:44:59.899663+00:00,631
2025-02-07 14:44:45.822488+00:00,455
2025-02-07 01:33:24.810185+00:00,252
2025-02-07 01:31:54.990811+00:00,270
2025-02-07 01:29:19.827619+00:00,229
2025-02-07 01:28:10.414394+00:00,777
2025-02-06 21:25:34.630653+00:00,1380
2025-02-06 20:41:25.685434+00:00,435
2025-02-06 20:41:16.653314+00:00,1475
2025-02-06 20:41:02.008793+00:00,269
2025-02-06 20:40:45.125107+00:00,197
2025-02-06 20:40:08.487855+00:00,3296
2025-02-06 20:28:24.561676+00:00,594
2025-02-06 19:25:48.044040+00:00,331
2025-02-06 19:25:35.825745+00:00,193
2025-02-06 19:25:22.360467+00:00,304
